Conta;Classificação;Tipo;Nome da conta contábil;Saldo anterior;Débito;Crédito;Saldo atual
789;01.01.007.001.000569147;;Dom4113;0,00;19.273,90;19.273,90;0,00
789;01.01.007.001.000569126;;Dom4115;0,00;26.596,88;26.596,88;0,00
789;01.01.007.001.000650092;;Dom4117;0,00;176.860,22;176.860,22;0,00
789;01.01.007.001.000569138;;Dom4122;0,00;23.587,80;23.587,80;0,00
789;01.01.007.001.000569123;;Dom4124;0,00;38.159,70;38.159,70;0,00
789;01.01.007.001.000650098;;Dom4125;0,00;258.192,13;258.192,13;0,00
789;01.01.007.001.000650076;;Dom4132;0,00;116.655,61;116.655,61;0,00
789;01.01.007.001.000650095;;Dom4136;0,00;146.584,33;146.584,33;0,00
789;01.01.007.001.000572194;;Dom4138;0,00;32.231,21;32.231,21;0,00
789;01.01.007.001.000572191;;Dom4141;0,00;14.243,69;14.243,69;0,00
789;01.01.007.001.000650090;;Dom4143;0,00;9.006,90;0,00;9.006,90
789;01.01.007.001.000650069;;Dom4148;0,00;14.366,96;0,00;14.366,96
789;01.01.007.001.000650102;;Dom4154;0,00;276.532,09;276.532,09;0,00
789;01.01.007.001.000650107;;Dom4155;0,00;93.558,22;93.558,22;0,00
789;01.01.007.001.000650066;;Dom4158;0,00;198.367,82;198.367,82;0,00
789;01.01.007.001.000650103;;Dom4159;0,00;108.979,90;108.979,90;0,00
789;01.01.007.001.000569121;;Dom4161;0,00;1.026.673,75;1.026.673,75;0,00
789;01.01.007.001.000650079;;Dom4165;0,00;10.855,22;0,00;10.855,22
789;01.01.007.001.000650070;;Dom4169;0,00;1.053,99;0,00;1.053,99
789;01.01.007.001.000650067;;Dom4170;0,00;58.564,73;58.564,73;0,00
789;01.01.007.001.000573864;;Dom4176;11.117,76;62.466,05;73.583,81;0,00
789;01.01.007.001.000572187;;Dom4177;0,00;14.506,00;14.506,00;0,00
789;01.01.007.001.000650072;;Dom4178;0,00;116.888,39;116.888,39;0,00
789;01.01.007.001.000562109;;Dom4183;0,00;1.334,20;1.334,20;0,00
789;01.01.007.001.000572193;;Dom4184;0,00;10.723,18;10.723,18;0,00
789;01.01.007.001.000650099;;Dom4190;0,00;311.978,49;311.978,49;0,00
789;01.01.007.001.000569141;;Dom4191;0,00;1.286,40;1.286,40;0,00
789;01.01.007.001.000650083;;Dom4193;0,00;184.493,22;184.493,22;0,00
789;01.01.007.001.000650074;;Dom4196;0,00;150.101,49;150.101,49;0,00
789;01.01.007.001.000650091;;Dom4200;0,00;208.510,81;208.510,81;0,00
789;01.01.007.001.000650068;;Dom4203;0,00;227.917,93;227.917,93;0,00
789;01.01.007.001.000791153;;Dom4204;0,00;184.386,18;184.386,18;0,00
789;01.01.007.001.000650097;;Dom4224;0,00;122.542,03;122.542,03;0,00
789;01.01.007.001.000569119;;Dom4226;0,00;7.776,79;7.776,79;0,00
789;01.01.007.001.000650101;;Dom4227;0,00;178.950,47;178.950,47;0,00
789;01.01.007.001.000791150;;Dom4229;0,00;428.006,48;428.006,48;0,00
789;01.01.007.001.000650075;;Dom4230;0,00;195.608,26;195.608,26;0,00
789;01.01.007.001.000791456;;Dom4231;0,00;466.819,80;466.819,80;0,00
789;01.01.007.001.000569135;;Dom4236;0,00;985,43;985,43;0,00
789;01.01.007.001.000572186;;Dom4237;0,00;15.075,80;15.075,80;0,00
789;01.01.007.001.000569142;;Dom4238;0,00;1.824,78;1.824,78;0,00
789;01.01.007.001.000569139;;Dom4246;0,00;985,42;985,42;0,00
789;01.01.007.001.000569140;;Dom4251;0,00;1.816,31;1.816,31;0,00
789;01.01.007.001.000791148;;Dom4267;0,00;308.444,95;308.444,95;0,00
789;01.01.007.001.000650084;;Dom4272;0,00;196.611,98;196.611,98;0,00
789;01.01.007.001.000572192;;Dom4292;0,00;9.520,91;9.520,91;0,00
789;01.01.007.001.000650096;;Dom4293;0,00;408.176,75;408.176,75;0,00
789;01.01.007.001.000569122;;Dom4296;0,00;2.860,87;2.860,87;0,00
789;01.01.007.001.000650064;;Dom4297;0,00;48.449,13;48.449,13;0,00
789;01.01.007.001.000791155;;Dom4321;0,00;87.108,21;0,00;87.108,21
789;01.01.007.001.000650073;;Dom4328;0,00;105.223,80;105.223,80;0,00
789;01.01.007.001.000650063;;Dom4352;0,00;124.549,75;124.549,75;0,00
789;01.01.007.001.000650077;;Dom4400;0,00;157.268,07;157.268,07;0,00
789;01.01.007.001.000650093;;Dom4408;0,00;276.919,17;276.919,17;0,00
789;01.01.007.001.000569134;;Dom4494;0,00;28.834,24;28.834,24;0,00
789;01.01.007.001.000569120;;Dom4495;0,00;28.884,24;28.884,24;0,00
789;01.01.007.001.000572188;;Dom4496;0,00;28.884,24;28.884,24;0,00
789;01.01.007.001.000650106;;Dom4497;0,00;1.146.721,87;1.146.721,87;0,00
789;01.01.007.001.000650078;;Dom4621;0,00;1.064.570,00;1.064.570,00;0,00
785;01.01.008;T;ESTOQUES;10.341.063,62;16.883.223,56;12.149.418,02;15.074.869,16
54;01.01.008.001;T;ESTOQUES DE MERCADORIAS;10.341.063,62;16.883.223,56;12.149.418,02;15.074.869,16
55;01.01.008.001.004;C;Estoque de Mercadoria Para Revenda;10.341.063,62;16.883.223,56;12.149.418,02;15.074.869,16
3281;01.01.008.001.004.001;;Estoque de Mercadoria Para Revenda;10.341.063,62;16.883.223,56;12.149.418,02;15.074.869,16
68;01.01.009;T;DESPESAS DO EXERCÍCIO SEGUINTE PAGAS ANTECIPADAMENTE;45.009,97;0,00;6.659,63;38.350,34
69;01.01.009.001;T;DESPESAS DO EXERCÍCIO SEGUINTE PAGAS ANTECIPADAMENTE;45.009,97;0,00;6.659,63;38.350,34
71;01.01.009.001.002;;Outros Custos e Despesas Pagas Antecipadamente;17.126,28;0,00;3.214,91;13.911,37
70;01.01.009.001.001;;Prêmios de Seguros a Apropriar;27.883,69;0,00;3.444,72;24.438,97
78;01.02;T;NÃO CIRCULANTE;1.186.273,09;0,00;13.426,61;1.172.846,48
79;01.02.001;T;ATIVO REALIZÁVEL A LONGO PRAZO;64.234,01;0,00;0,00;64.234,01
91;01.02.001.002;T;COTAS DE CAPITAL;64.234,01;0,00;0,00;64.234,01
847;01.02.001.002.005;C;Cotas de Capital Unicred S/A;64.234,01;0,00;0,00;64.234,01
1408;01.02.001.002.005.001;;Cotas de Capital Unicred S/A;64.234,01;0,00;0,00;64.234,01
96;01.02.003;T;IMOBILIZADO;1.122.039,08;0,00;13.426,61;1.108.612,47
97;01.02.003.001;T;BENS E DIREITOS EM USO;1.594.644,87;0,00;0,00;1.594.644,87
104;01.02.003.001.007;;Aparelhos Telefônicos;47.208,00;0,00;0,00;47.208,00
107;01.02.003.001.010;;Benfeitorias em imóveis de terceiros;164.429,36;0,00;0,00;164.429,36
103;01.02.003.001.006;;Computadores e periféricos;485.502,30;0,00;0,00;485.502,30
106;01.02.003.001.009;;Instalações Diversas;39.099,00;0,00;0,00;39.099,00
98;01.02.003.001.001;;Máquinas e Equipamentos;444.432,67;0,00;0,00;444.432,67
99;01.02.003.001.002;;Móveis e Utensílios;413.973,54;0,00;0,00;413.973,54
115;01.02.003.005;T;(-) DEPRECIAÇÃO ACUMULADA;-472.605,79;0,00;13.426,61;-486.032,40
2697;01.02.003.005.011;;(-) Aparelhos Telefônicos;-15.622,33;0,00;393,41;-16.015,74
2696;01.02.003.005.010;;(-) Benfeitorias em Imóveis de Terceiros;-23.360,43;0,00;548,09;-23.908,52
121;01.02.003.005.006;;(-) Computadores Periféricos;-198.285,10;0,00;5.057,77;-203.342,87
2698;01.02.003.005.012;;(-) Instalações Diversas;-10.099,15;0,00;325,82;-10.424,97
116;01.02.003.005.001;;(-) Máquinas e equipamentos;-85.860,83;0,00;3.651,74;-89.512,57
117;01.02.003.005.002;;(-) Móveis e Utensílios;-139.377,95;0,00;3.449,78;-142.827,73
144;02;T;PASSIVO;57.083.822,70;39.435.235,48;39.020.136,47;56.668.723,69
145;02.01;T;CIRCULANTE;36.587.210,63;39.435.235,48;38.145.208,47;35.297.183,62
158;02.01.001;T;OBRIGAÇÕES TRABALHISTAS;709.553,16;864.886,25;636.635,78;481.302,69
159;02.01.001.001;T;FOLHA DE PAGAMENTO DE EMPREGADOS;153.950,41;351.577,00;294.204,13;96.577,54
162;02.01.001.001.003;;Rescisões a pagar;0,00;197.626,59;197.626,59;0,00
160;02.01.001.001.001;;Salários a pagar;153.950,41;153.950,41;96.577,54;96.577,54
166;02.01.001.002;T;FOLHA DE PAGAMENTO DE AUTÔNOMOS;0,00;8.400,00;8.400,00;0,00
167;02.01.001.002.001;;Rendimentos Autônomos a Pagar;0,00;8.400,00;8.400,00;0,00
168;02.01.001.003;T;FOLHA DE PAGAMENTO DE DIRIGENTES;0,00;0,00;26.114,35;26.114,35
169;02.01.001.003.001;;Pro-labore a pagar;0,00;0,00;26.114,35;26.114,35
170;02.01.001.004;T;ENCARGOS SOCIAIS A RECOLHER;81.591,02;247.954,65;248.699,24;82.335,61
172;02.01.001.004.003;;FGTS a Recolher;15.441,66;30.481,66;24.088,25;9.048,25
174;02.01.001.004.005;;GRRF a Recolher;0,00;89.470,94;89.470,94;0,00
171;02.01.001.004.001;;INSS a Recolher;66.149,36;128.002,05;135.140,05;73.287,36
175;02.01.001.005;T;PROVISÕES DA FOLHA DE PAGAMENTO;474.011,73;256.954,60;59.218,06;276.275,19
176;02.01.001.005.001;;Provisão de 13º salário;100.698,66;54.836,87;16.103,54;61.965,33
177;02.01.001.005.002;;Provisão de férias;250.942,65;135.782,46;27.826,86;142.987,05
178;02.01.001.005.003;;Provisão FGTS 13º Salário;8.055,89;4.386,96;1.288,28;4.957,21
179;02.01.001.005.004;;Provisão FGTS Férias;20.075,22;10.862,54;2.226,13;11.438,81
180;02.01.001.005.005;;Provisão INSS 13º Salário;26.987,26;14.696,22;4.315,73;16.606,77
181;02.01.001.005.006;;Provisão INSS Férias;67.252,05;36.389,55;7.457,52;38.320,02
146;02.01.002;T;FORNECEDORES;2.138.843,20;13.861.396,22;14.655.736,96;2.933.183,94
147;02.01.002.001;T;FORNECEDORES NACIONAIS;391.512,19;1.719.345,98;1.926.419,13;598.585,34
148;02.01.002.001.000796924;;27.724.385 Elisangela Januario Alves;0,00;400,00;400,00;0,00
148;02.01.002.001.000424920;;45.328.092 Amanda Borges Vitor;0,00;210,00;210,00;0,00
148;02.01.002.001.000132397;;53.200.948 Juliana Bazzo;0,00;300,00;300,00;0,00
148;02.01.002.001.000791106;;54.063.671 Rafael Luchi Luz;0,00;0,00;6.162,90;6.162,90
148;02.01.002.001.000486039;;54.857.234 Libania Valoto Negrao;0,00;15.500,00;15.500,00;0,00
148;02.01.002.001.000566697;;Adeilton Da Silva Paiva 07876995438;0,00;30.242,80;30.242,80;0,00
148;02.01.002.001.000150088;;Adoce Atacado E Varejo De Balas E Doces Ltda;345,82;345,82;0,00;0,00
148;02.01.002.001.000566085;;Alberto Luiz Rosa;0,00;284,00;784,00;500,00
148;02.01.002.001.000129789;;Alix Tecnologia Corporativa Ltda;0,00;1.150,69;1.150,69;0,00
148;02.01.002.001.000003161;;Ambiental Transportes Rodoviarios Ltda;25.630,37;420.175,95;677.485,27;282.939,69
148;02.01.002.001.000129770;;Asap Departamentos Ltda;500,00;39.953,64;39.453,64;0,00
148;02.01.002.001.000129799;;Atlantis Navegantes Terminais De Containers Ltda;0,00;520,00;520,00;0,00
148;02.01.002.001.000003165;;Bora Transportes Ltda;1,00;1,00;0,00;0,00
148;02.01.002.001.000004132;;C A Pratomil Restaurantes Empresariais Ltda;0,00;0,00;5.757,80;5.757,80
148;02.01.002.001.000129792;;Carlos Da Cruz - Servicos Regulatorios De Produtos E Logistica Ltda;1.400,00;2.800,00;1.400,00;0,00
148;02.01.002.001.000132136;;Charlene Da Silva Teixeira 00793834082;0,00;200,00;200,00;0,00
148;02.01.002.001.000566696;;Cicera Maria Da Silva Paiva 05726749456;0,00;6.600,00;6.600,00;0,00
148;02.01.002.001.000491866;;Clinica Medica Prevencao Sociedade Empresaria Ltda;0,00;640,00;640,00;0,00
148;02.01.002.001.000129775;;Combact Controle De Pragas Ltda;0,00;499,00;499,00;0,00
148;02.01.002.001.000125013;;Conexao Maritima - Servicos Logisticos S.a.;0,00;783,50;1.175,25;391,75
148;02.01.002.001.000132233;;Conexos S/a;7.890,59;30.187,74;30.187,74;7.890,59
148;02.01.002.001.000129777;;Costa Goncalves Estacionamento E Producao De Eventos Ltda;0,00;1.460,00;1.460,00;0,00
148;02.01.002.001.000430338;;Diwal Servicos Comerciais Ltda;0,00;0,00;1.946,87;1.946,87
148;02.01.002.001.000185790;;Docsaas Tecnologia Ltda;0,00;27.243,91;47.613,91;20.370,00
148;02.01.002.001.000129791;;Dp Servicos Administrativos Ltda;3.915,00;8.830,00;8.210,00;3.295,00
148;02.01.002.001.000317691;;Easy Solution Logistica Ltda;0,00;471,09;471,09;0,00
148;02.01.002.001.000003978;;Econet Editora Empresarial Ltda;0,00;264,97;264,97;0,00
148;02.01.002.001.000002596;;Elo Solucoes Logisticas Integradas Ltda;0,00;16.868,86;16.868,86;0,00
148;02.01.002.001.000004168;;Embalasul Embalagens Ltda;19.755,00;0,00;19.755,00;39.510,00
148;02.01.002.001.000645917;;Enolab Consultoria E Assessoria Empresarial Ltda;0,00;264,00;264,00;0,00
148;02.01.002.001.000129788;;Es Brasil Logistica Ltda;937,77;7.524,39;9.861,84;3.275,22
148;02.01.002.001.000129794;;Farhat Servicos, Locacoes, Intermediacao E Comercio Ltda;0,00;126.324,68;126.324,68;0,00
148;02.01.002.001.000003992;;Flexoarte Etiquetas E Rotulos Ltda;850,00;850,00;0,00;0,00
148;02.01.002.001.000129796;;Fogaca Advogados Associados;0,00;8.000,00;8.000,00;0,00
148;02.01.002.001.000147688;;Forte Distribuicao E Logistica Do Brasil Ltda;0,00;4.917,74;4.917,74;0,00
148;02.01.002.001.000129712;;Gett Solucoes Em Sistemas Para Comercio Exterior Ltda.;0,00;1.548,13;1.548,13;0,00
148;02.01.002.001.000018843;;Global Distribuicao De Bens De Consumo Ltda.;0,00;350,00;350,00;0,00
148;02.01.002.001.000566688;;Helhas Ltda;0,00;180.000,00;180.000,00;0,00
148;02.01.002.001.000003974;;Hippo Supermercados Ltda;0,00;0,00;3.343,24;3.343,24
148;02.01.002.001.000002589;;Hoffmann Suprimentos Corporativos Ltda;1.920,85;1.920,85;1.243,32;1.243,32
148;02.01.002.001.000647200;;Hotel Phenicia Ltda;0,00;0,00;14,00;14,00
148;02.01.002.001.000645085;;Hotelaria Accor Brasil S/a;0,00;2.753,12;2.753,12;0,00
148;02.01.002.001.000566059;;Hotelaria Brasil Ltda;0,00;0,00;15,00;15,00
148;02.01.002.001.000129771;;Instituto Nimbus De Tecnologia Social;0,00;450,00;450,00;0,00
148;02.01.002.001.000133157;;Itapoa Terminais Portuarios S/a;0,00;23.306,71;23.306,71;0,00
148;02.01.002.001.000191087;;Jose Luiz Ribeiro Transportes - Eireli;1.688,65;1.688,65;1.618,85;1.618,85
148;02.01.002.001.000129776;;Linea Servicos Logisticos Ltda;934,50;3.659,40;5.005,76;2.280,86
148;02.01.002.001.000129769;;Logcomex Ltda.;0,00;1.878,28;1.878,28;0,00
148;02.01.002.001.000003061;;Lr Logistics Solutions Sociedade Unipessoal Limitada;0,00;28.377,41;28.377,41;0,00
148;02.01.002.001.000004018;;Made Embalagens Ltda;12.480,00;12.480,00;12.930,00;12.930,00
148;02.01.002.001.000647199;;Marcio C. Becker;0,00;2.394,00;23.940,00;21.546,00
148;02.01.002.001.000004042;;Mec Coffee Service Ltda;649,60;1.999,60;1.350,00;0,00
148;02.01.002.001.000646746;;Merchandising Clear Ltda;0,00;1.394,03;1.394,03;0,00
148;02.01.002.001.000129780;;Mgk Assessoria Sociedade Simples Limitada;0,00;1.046,00;1.046,00;0,00
148;02.01.002.001.000183768;;Minimal Club Ltda;480,60;0,00;0,00;480,60
148;02.01.002.001.000249300;;Movecta S.a.;0,00;5.916,63;5.916,63;0,00
148;02.01.002.001.000000525;;Multilog Brasil S.a.;510,24;8.014,59;8.634,45;1.130,10
148;02.01.002.001.000129785;;Multilog S/a;5.200,91;5.200,91;4.556,14;4.556,14
148;02.01.002.001.000119487;;Nexxera Mercantil Servicos Sa;0,00;279,60;279,60;0,00
148;02.01.002.001.000004011;;Octaviano Zandonai & Cia Ltda;0,00;53,99;53,99;0,00
148;02.01.002.001.000129790;;Orcali Servicos De Limpeza Ltda;2.821,69;2.821,69;2.821,69;2.821,69
148;02.01.002.001.000131838;;Orsesp Organizacao De Servicos Especializados Ltda;3.243,21;3.423,19;3.423,19;3.243,21
148;02.01.002.001.000129779;;P M Despachos Aduaneiros E Representacoes Ltda;10.695,39;25.242,14;15.860,65;1.313,90
148;02.01.002.001.000000674;;Papersul Materiais De Escritorio E Limpeza Ltda;0,00;3.858,03;4.837,63;979,60
148;02.01.002.001.000004246;;Poly Terminais Portuarios Sa;69.714,43;237.935,65;219.608,92;51.387,70
148;02.01.002.001.000129716;;Portonave S/a - Terminais Portuarios De Navegantes;5.765,22;12.282,72;20.420,04;13.902,54
148;02.01.002.001.000576131;;Posto Avenida Ltda;0,00;0,00;81,14;81,14
148;02.01.002.001.000000158;;Pronta Servicos Contabeis S/s;0,00;16.156,10;16.156,10;0,00
148;02.01.002.001.000129773;;Quadra E Weber Ltda;0,00;51,08;619,08;568,00
148;02.01.002.001.000192208;;Qualita Transportes Ltda;3.364,80;3.364,80;10.753,76;10.753,76
148;02.01.002.001.000129772;;Quality Logistica Multimodal E Comercio Exterior Ltda;6.750,00;47.250,00;48.600,00;8.100,00
148;02.01.002.001.000566687;;Rappi Brasil Intermediacao De Negocios Ltda;8.755,66;8.755,66;0,00;0,00
148;02.01.002.001.000003162;;Recrie Transportes E Logistica Ltda;63.189,75;80.640,19;37.258,53;19.808,09
148;02.01.002.001.000318536;;Relampago Logistica Eireli;8.064,90;8.073,80;8,90;0,00
148;02.01.002.001.000319878;;Rober Paulo Basegio;0,00;40.077,99;40.077,99;0,00
148;02.01.002.001.000633951;;Saint Paul Educacional Ltda.;2.693,49;2.693,49;0,00;0,00
148;02.01.002.001.000063117;;Scansource Brasil Distribuidora De Tecnologias Ltda;0,00;123,81;123,81;0,00
148;02.01.002.001.000321370;;Smmota Consultoria Em Tecnologia Da Informacao Ltda;17.500,00;17.500,00;17.500,00;17.500,00
148;02.01.002.001.000460669;;Sociedade De Ensino Superior Estacio De Sa Ltda;0,00;843,28;843,28;0,00
148;02.01.002.001.000003164;;Taff Brasil Transportes Ltda;37.326,80;70.651,27;44.203,22;10.878,75
148;02.01.002.001.000562117;;Teixeira E Paula Shop Ltda;157,38;157,38;0,00;0,00
148;02.01.002.001.000251175;;Tuv Sud Sfdk Laboratorio De Analise De Produtos Ltda;0,00;10.066,24;10.066,24;0,00
148;02.01.002.001.000004087;;Unigraf Comunicacao Visual Ltda;2.741,24;12.990,99;26.140,67;15.890,92
148;02.01.002.001.000003993;;Unigraf Editora E Grafica Ltda;58.232,51;63.710,98;16.946,58;11.468,11
148;02.01.002.001.000261389;;Vrn Empresa De Comercio Ltda;179,82;179,82;0,00;0,00
148;02.01.002.001.000129778;;Winelab Laboratorio De Analises Ltda;0,00;11.970,00;15.435,00;3.465,00
148;02.01.002.001.000249172;;Wk Administradora Hoteleira Ltda;5.225,00;0,00;0,00;5.225,00
768;02.01.002.003;T;FORNECEDORES INTERNACIONAIS;1.747.331,01;12.142.050,24;12.729.317,83;2.334.598,60
769;02.01.002.003.000560973;; Gruppo Alimentare Mediterraneo Milo S.r.l;0,00;304.078,58;304.078,58;0,00
769;02.01.002.003.000024249;;Agricola Casas Del Bosque Ltda;260.085,39;260.085,39;0,00;0,00
769;02.01.002.003.000011539;;Agugiaro & Figna S.p.a;0,00;177.707,61;177.707,61;0,00
769;02.01.002.003.000650435;;Al Rifai Roastery Sal;0,00;107.739,05;107.739,05;0,00
769;02.01.002.003.000791457;;Alcyone International Llc.;0,00;111.786,00;111.786,00;0,00
769;02.01.002.003.000125931;;Angelo Rocca E Figli Srl;0,00;303.932,64;303.932,64;0,00
769;02.01.002.003.000185054;;Arcor S.a.i.c.;0,00;128.539,15;128.539,15;0,00
769;02.01.002.003.000193451;;Big Brands Group Daoudo Meftah S.k.a.;0,00;842.305,57;842.305,57;0,00
769;02.01.002.003.000004192;;Blue Diamond;0,00;187.263,41;187.263,41;0,00
769;02.01.002.003.000004076;;Cape Foods;0,00;100.969,40;100.969,40;0,00
769;02.01.002.003.000647198;;Cbmf Latam S.l.;0,00;0,00;441.864,58;441.864,58
769;02.01.002.003.000255473;;Cdc Wines Spa;98.727,38;0,00;0,00;98.727,38
769;02.01.002.003.000193351;;Celikler Gida Endustri San. Ve Tic. A.s.;0,00;188.299,06;188.299,06;0,00
769;02.01.002.003.000004169;;Cepas Argentinas Sa;95.986,06;0,00;0,00;95.986,06
769;02.01.002.003.000487852;;Coppola Industria Alimentare Srl Unipersonale;0,00;255.930,73;255.930,73;0,00
769;02.01.002.003.000256396;;Dogkar Gida Maddeleri Uretim Sanayi Ve Ticaret;0,00;149.475,36;149.475,36;0,00
769;02.01.002.003.000256930;;Establecimiento Humberto Canale S.a;0,00;0,00;80.701,91;80.701,91
769;02.01.002.003.000003995;;Exportadora Sur Valles Ltda;0,00;55.995,16;55.995,16;0,00
769;02.01.002.003.000135379;;Felix Solis Avantis, S.a.;0,00;69.900,97;69.900,97;0,00
769;02.01.002.003.000054910;;Frosty Produtos Alimenticios Ltda;0,00;128.165,67;128.165,67;0,00
769;02.01.002.003.000184215;;Galowin Sociedad Anonima;0,00;2.112.300,20;2.112.300,20;0,00
769;02.01.002.003.000650431;;George Steuart Teas (pvt) Ltd;0,00;61.071,53;61.071,53;0,00
769;02.01.002.003.000647197;;Giesen Wines;0,00;40.766,58;40.766,58;0,00
769;02.01.002.003.000004141;;Grupo Penaflor S.a.;124.253,80;165.433,97;331.375,97;290.195,80
769;02.01.002.003.000004176;;Hamlet International Nv;0,00;371.443,62;371.443,62;0,00
769;02.01.002.003.000011541;;Hosta Italia S.r. L.;0,00;219.996,73;219.996,73;0,00
769;02.01.002.003.000638574;;Kaiken S.a;0,00;245.359,30;245.359,30;0,00
769;02.01.002.003.000061128;;Kaiken Wines;114.596,49;114.596,49;0,00;0,00
769;02.01.002.003.000062083;;Kb International Trading Corp.;0,00;67.047,40;67.047,40;0,00
769;02.01.002.003.000003991;;Kims Chocolates Nv;0,00;466.819,80;466.819,80;0,00
769;02.01.002.003.000049231;;La Campofilone;0,00;188.263,64;188.263,64;0,00
769;02.01.002.003.000427569;;Latinfina S.a;0,00;0,00;98.143,69;98.143,69
769;02.01.002.003.000650522;;Les Grands Chais De France;0,00;128.876,82;128.876,82;0,00
769;02.01.002.003.000191739;;Llc Vtk Akulchev;0,00;227.749,55;227.749,55;0,00
769;02.01.002.003.000140373;;Mccormick De Colombia S.a.s;0,00;263.059,75;263.059,75;0,00
769;02.01.002.003.000564125;;Millan Sa;0,00;0,00;139.971,16;139.971,16
769;02.01.002.003.000140377;;Mimi Ricci Hk Limited;0,00;166.133,80;166.133,80;0,00
769;02.01.002.003.000004268;;Mission Foods Iberia S.a.;0,00;49.600,13;49.600,13;0,00
769;02.01.002.003.000004082;;Nuhealth;0,00;114.754,63;114.754,63;0,00
769;02.01.002.003.000077966;;Nuova Vita Condominio Clube;0,00;47.172,52;47.172,52;0,00
769;02.01.002.003.000011529;;Pastificio Antonio Pallante Srl;0,00;146.527,11;146.527,11;0,00
769;02.01.002.003.000650520;;Premium Mix Group, S.l.u.;0,00;36.874,31;36.874,31;0,00
769;02.01.002.003.000127301;;Pt Mayora Indah Tbk;0,00;239.750,25;239.750,25;0,00
769;02.01.002.003.000003971;;Quinta De Jugais Comércio De Produtos Alimentares, Lda.;0,00;218.502,03;218.502,03;0,00
769;02.01.002.003.000647192;;Ralò Srl;0,00;83.511,24;83.511,24;0,00
769;02.01.002.003.000024323;;Rummo S.p.a.;0,00;371.171,24;371.171,24;0,00
769;02.01.002.003.000004136;;Saint Michel Biscuits;0,00;144.399,10;144.399,10;0,00
769;02.01.002.003.000004209;;San Remo Macaroni Company Pty Ltd;0,00;85.616,08;85.616,08;0,00
769;02.01.002.003.000256806;;Sia Pernes L;0,00;231.664,86;231.664,86;0,00
769;02.01.002.003.000428067;;Societe Ennour Dates;0,00;184.431,55;184.431,55;0,00
769;02.01.002.003.000004139;;Sol Minerales Y Servicios S.a.;0,00;48.294,90;48.294,90;0,00
769;02.01.002.003.000004174;;Sottano;0,00;183.209,33;183.209,33;0,00
769;02.01.002.003.000132343;;Supply4y, Unipessoal Ltd;0,00;666.713,79;666.713,79;0,00
769;02.01.002.003.000573434;;Uvas Del Valle S.a.;58.391,90;0,00;0,00;58.391,90
769;02.01.002.003.000004225;;Viña Luis Felipe Edwards Limitada;513.210,45;183.440,13;0,00;329.770,32
769;02.01.002.003.000003976;;Vina Luis Felipe Edwards Ltda.;276.945,53;276.945,53;0,00;0,00
769;02.01.002.003.000011532;;Vina San Esteban S.a.;205.134,01;0,00;0,00;205.134,01
769;02.01.002.003.000011537;;Vinicola Aurora;0,00;116.593,46;116.593,46;0,00
769;02.01.002.003.000024331;;Vinicola Decordi Del Borgo Imperiale - Cortesole S.p.a;0,00;81.148,50;81.148,50;0,00
769;02.01.002.003.000004150;;Vinos Santa Ema S.a;0,00;0,00;132.717,24;132.717,24
769;02.01.002.003.000000514;;Vitivinicola Perez Cruz Limitada;0,00;0,00;362.994,55;362.994,55
769;02.01.002.003.000004202;;Xiamen Panpan Foodstuff Investment Co Ltd;0,00;169.479,24;169.479,24;0,00
769;02.01.002.003.000052843;;Yamas Pc;0,00;25.968,67;25.968,67;0,00
769;02.01.002.003.000063614;;Zhejiang Chenyang Nonwoven Co. Ltd;0,00;83.734,53;83.734,53;0,00
769;02.01.002.003.000004137;;Zonin;0,00;141.454,18;141.454,18;0,00
182;02.01.003;T;OBRIGAÇÕES TRIBUTÁRIAS;4.450.074,15;5.165.562,87;5.608.031,95;4.892.543,23
183;02.01.003.001;T;IMPOSTOS RETIDOS A RECOLHER;87.058,04;62.018,45;25.008,16;50.047,75
617;02.01.003.001.006;;CSRF Retido a Recolher;27.140,27;27.140,28;2.424,61;2.424,60
2707;02.01.003.001.007;;INSS Retido a Recolher;643,31;643,31;643,31;643,31
184;02.01.003.001.001;;IRRF Pessoa Física a Recolher;50.258,01;25.218,41;21.028,79;46.068,39
185;02.01.003.001.002;;IRRF Pessoa Jurídica a Recolher;8.850,69;8.850,69;745,69;745,69
186;02.01.003.001.003;;ISS Retido a Recolher;165,76;165,76;165,76;165,76
189;02.01.003.002;T;IMPOSTOS E CONTRIBUIÇÕES SOBRE O LUCRO;2.698.360,67;0,00;347.214,93;3.045.575,60
193;02.01.003.002.005;;CSLL S/ Estimativa a Recolher;703.878,42;0,00;93.262,15;797.140,57
616;02.01.003.002.006;;IRPJ S/ Estimativa a Recolher;1.994.482,25;0,00;253.952,78;2.248.435,03
194;02.01.003.003;T;IMPOSTOS E CONTRIBUIÇÕES S/RECEITAS;1.664.655,44;5.103.544,42;5.235.808,86;1.796.919,88
196;02.01.003.003.002;;COFINS a Recolher;27.932,97;1.227.473,53;1.199.540,56;0,00
199;02.01.003.003.005;;Fundos a Recolher;74.389,93;74.400,90;66.239,21;66.228,24
195;02.01.003.003.001;;ICMS a Recolher;0,00;1.332.842,21;1.332.842,21;0,00
191;02.01.003.003.010;;ICMS Crédito Presumido a Recolher;186.430,54;711.285,35;690.425,40;165.570,59
203;02.01.003.003.009;;ICMS ST a Recolher;1.149.493,52;911.691,85;1.228.479,08;1.466.280,75
